timestamp,price,volume,market_cap,date,return_1d,return_7d,return_14d,ma_7,ma_14,ma_30,ema_7,ema_14,volatility_7,volatility_14,volatility_30,bb_upper,bb_lower,bb_position,rsi,macd,macd_signal,momentum_7,momentum_14,volume_ma_7,volume_ratio,price_lag_1,price_lag_2,price_lag_3,price_lag_5,price_lag_7,day_of_week,day_of_month,month
2025-09-27 00:00:00,205.1199454921513,10264035473.466131,111442276251.7605,2025-09-27,6.732324174013882,-13.93745739034421,-15.330046083170823,217.07513147474202,228.88522786588163,219.45774081429357,213.6581797014834,219.82676600238202,5.159615295773082,3.9938418425316002,3.7694329983812525,236.87291155094482,220.89754418081844,-0.9876203985249787,30.145205882162585,0.6948031388142795,6.4870044982341435,-33.21829001930786,-37.13830079630125,8264819252.40403,1.2418947299398688,192.18165357078567,211.59608812684968,214.17925267896382,236.64867854250417,238.33823551145915,5,27,9
2025-09-28 00:00:00,203.5749247337909,4017566336.8666024,110625886749.88844,2025-09-28,-0.7532279489707139,-14.987032781682885,-16.109556652135392,211.94820929477643,226.09289398367235,219.09191866637826,211.13736595956027,217.65985383323655,5.081742314811802,3.9787686355402205,3.6288419808461843,234.0504312547528,218.1353567125919,-0.9148830525567901,29.35110196383893,-0.5899050047775347,5.071622597631809,-35.88845525975921,-39.09267435092988,8318210390.61426,0.4829844579790587,205.1199454921513,192.18165357078567,211.59608812684968,220.33692191838946,239.46337999355012,6,28,9
2025-09-29 00:00:00,210.7450481378904,4489384967.131298,114541266794.95769,2025-09-29,3.5221053936164592,-10.946027911143085,-12.3790808040943,208.2476906655459,223.96617584057623,219.28064183199422,211.0392865041428,216.73787974052374,5.52726455098325,4.172837418171171,3.593494101425207,232.31185067691857,215.6205010042339,-0.2920945856357051,35.06549077902763,-1.0177445037913628,3.8537491773471744,-25.90363040461378,-29.774054003345725,8441680108.1398,0.5318117850500467,203.5749247337909,205.1199454921513,192.18165357078567,214.17925267896382,236.64867854250417,0,29,9
2025-09-30 00:00:00,212.92955681530267,6935052896.50192,115729984092.68108,2025-09-30,1.0365646532216388,-3.361835610025632,-8.940572240735323,207.18949565081923,222.47287154489314,219.6212889932379,211.51185408193277,216.23010335049426,5.030350934706046,4.162270157671643,3.588213758047168,230.79741186023642,214.14833122954985,-0.07320370663595731,39.017893399873465,-1.1670853620423145,2.849582269469277,-7.407365103086789,-20.906260139563415,7677725259.595499,0.9032692186835679,210.7450481378904,203.5749247337909,205.1199454921513,211.59608812684968,220.33692191838946,1,30,9
2025-10-01 00:00:00,208.6992944881733,7027033380.102042,113428586887.75471,2025-10-01,-1.9866956895978283,-2.5585849806864847,-11.942423659807789,206.4066444807063,220.45116232765818,219.88123232208284,210.8087141834929,215.22599550218482,4.974588397350629,4.138242052168992,3.6055041415379074,228.72764643199616,212.1746782233202,-0.20995531987582305,35.29607101003012,-1.6082470136960865,1.9580164128362043,-5.479958190790512,-28.303929041289734,7599351200.307809,0.9246885944444067,212.92955681530267,210.7450481378904,203.5749247337909,192.18165357078567,214.17925267896382,2,1,10
2025-10-02 00:00:00,221.2188833389755,8473857082.585505,120044760192.73802,2025-10-02,5.998864960950634,4.547718862532579,-9.687052407229856,207.78132951100997,218.7562946690708,220.69240111638237,213.41125647236356,216.02504721375692,5.467520825977639,4.396120442340244,3.7315037708904475,227.5485355537513,209.9640537843903,0.6400432894300867,38.23264519845698,-0.9368452425494809,1.3790440817590675,9.622795212125823,-23.728147220222866,7603399181.714424,1.114482730692933,208.6992944881733,212.92955681530267,210.7450481378904,205.1199454921513,211.59608812684968,3,2,10
2025-10-03 00:00:00,234.61674360916186,10240423698.713894,127362028246.18869,2025-10-03,6.056381836832947,22.080718554513943,-5.226900060436224,213.843485230778,217.83204335413916,221.53861366470255,218.71262825656314,218.50394006647758,3.543169254805355,4.733953334172794,3.7201625427428344,227.29995002248475,208.36413668579357,1.3863997524996534,44.203272903301155,0.6686332634355097,1.2369619180943559,42.43509003837619,-12.939518409043217,7349621976.481056,1.3933265862493966,221.2188833389755,208.6992944881733,212.92955681530267,203.5749247337909,192.18165357078567,4,3,10
2025-10-04 00:00:00,233.06458024680495,9409846313.93892,127150990208.83511,2025-10-04,-0.6615739944556553,13.623558005344204,-2.2126769770436816,217.83557591001423,217.45535369237814,222.28480683334413,222.30061625412358,220.4453587571879,3.320630912414492,4.632146422181124,3.7253288469661237,226.71964653674038,208.1910608480159,1.3424402605065402,47.46323970927451,1.7950477419145443,1.3485790828583937,27.944634754653663,-5.273655264654195,7227594953.691454,1.3019332674602764,234.61674360916186,221.2188833389755,208.6992944881733,210.7450481378904,205.1199454921513,5,4,10
2025-10-05 00:00:00,227.93905953905113,4629724693.376066,124310880122.60092,2025-10-05,-2.1991847505640427,11.9681413794555,-4.8125606741245335,221.31616659647997,216.63218794562817,223.1265900692685,223.71022707535548,221.44451886143634,3.549374787055034,4.663493861988759,3.674375666266174,225.95917566960568,207.30520022165067,1.10613736867883,44.66195130237442,2.2482363766637263,1.5285105416194602,24.36413480526022,-11.52432045449899,7315046147.47852,0.6329043727184034,233.06458024680495,234.61674360916186,221.2188833389755,212.92955681530267,203.5749247337909,6,5,10
2025-10-06 00:00:00,228.5443211026712,7161162365.904725,124722639864.9079,2025-10-06,0.26553657141696885,8.445879569675462,-3.424636676505821,223.85891987716292,216.05330527135442,223.96209621336357,224.9187505821844,222.39115916026765,3.480581880596871,4.657393297875743,3.674526168258545,225.3680918671059,206.73851867560293,1.1704939347195562,46.16763162806625,2.6259607437028762,1.7480005820361435,17.799272964780812,-8.104357439832967,7696728633.017581,0.9304163765349122,227.93905953905113,233.06458024680495,234.61674360916186,208.6992944881733,210.7450481378904,0,6,10
